sessionId,insuredId,persona,countryCode,city,month,sessionNumber,sessionStart,sessionEnd,startHour,endHour,dayOfWeek,isWeekend,firstAction,lastAction,firstRoute,lastRoute,totalEvents,totalDurationSeconds,avgInterActionSeconds,minInterActionSeconds,maxInterActionSeconds,uniqueActions,uniqueRoutes,uniqueIpsUsed,uniqueDevicesUsed,totalKOs,totalOKs,longestKoStreak,hasLogin,hasLogout,ipChanged,deviceChanged,totalDownloadActions,maxDownloadsIn2Minutes,pingPongCount,riskScoreMax,riskScoreAvg,endedAbruptly,is_anomaly,anomaly_event_count,primary_anomaly_type,anomaly_types,campaignIds,actionSequenceSignature,routeSequenceSignature
8575311-6903-77,81316903,self_service,FR,Lille,2025-10,77,2025-10-07T11:58:24.000Z,2025-10-07T12:02:45.000Z,11,12,1,0,Connexion,Déconnexion,login,logout,4,261,87.0,23,209,4,3,1,1,1,3,1,1,1,0,0,0,0,0,10,2.5,0,0,0,normal,[],[],Connexion > Validation MFA > Changer ses informations personnel > Déconnexion,login > login > personal_info > logout
8585251-6533-68,84346533,contact_heavy,ES,Barcelona,2025-10,68,2025-10-07T12:00:19.000Z,2025-10-07T12:13:21.000Z,12,12,1,0,Connexion,Déconnexion,login,logout,5,782,195.5,27,461,5,3,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Contactez nous : via message (Mes garanties) > Contactez nous : via message (Mes prises en charge/devis) > Contactez nous : via message (Mes remboursements) > Déconnexion,login > contact_general > contact_general > contact_general > logout
9440581-7235-69,86187235,admin_delegated,FR,Nantes,2025-10,69,2025-10-07T12:07:12.000Z,2025-10-07T12:22:32.000Z,12,12,1,0,Connexion,Déconnexion,login,logout,5,920,230.0,13,590,5,4,2,2,1,4,1,1,1,1,1,0,0,0,65,45.0,0,1,5,impossible_device_switch,"[""impossible_device_switch""]",[],Connexion > envoi d'une demande de résiliation > Signature électronique d'un mandat sepa > Changer les coordonnées bancaire > Déconnexion,login > resiliation > banking > banking > logout
9011757-6968-68,14296968,self_service,ES,Barcelona,2025-10,68,2025-10-07T12:07:43.000Z,2025-10-07T12:40:42.000Z,12,12,1,0,Connexion SSO,SSO Disconnect,login,logout,6,1979,395.8,18,836,5,4,1,1,0,6,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Changement de Mot de passe > Changer ses informations personnel > Signature électronique d'un mandat sepa > Signature électronique d'un mandat sepa > SSO Disconnect,login > personal_info > personal_info > banking > banking > logout
1801902-9442-73,25209442,new_user,FR,Paris,2025-10,73,2025-10-07T12:08:05.000Z,2025-10-07T12:16:00.000Z,12,12,1,0,Connexion,Déconnexion,login,logout,3,475,237.5,20,455,3,3,1,1,0,3,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Envoi d'un document > Déconnexion,login > documents > logout
4676553-9380-69,18449380,contact_heavy,FR,Toulouse,2025-10,69,2025-10-07T12:12:37.000Z,2025-10-07T12:22:39.000Z,12,12,1,0,Connexion SSO,SSO Disconnect,login,logout,4,602,200.67,22,378,3,3,1,1,1,3,1,1,1,0,0,0,0,0,10,2.5,0,0,0,normal,[],[],Connexion SSO > Envoi d'une réclamation > Envoi d'une réclamation > SSO Disconnect,login > claims > claims > logout
6433960-9232-77,26009232,admin_delegated,BE,Antwerp,2025-10,77,2025-10-07T12:12:57.000Z,2025-10-07T12:26:29.000Z,12,12,1,0,Connexion en tant que,SSO Disconnect,login,logout,4,812,270.67,40,403,4,3,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion en tant que > Changer l'organisme de rattachement sécu. Social > Signature électronique d'un mandat sepa > SSO Disconnect,login > beneficiaries > beneficiaries > logout
8534176-7472-71,49677472,admin_delegated,FR,Paris,2025-10,71,2025-10-07T12:14:46.000Z,2025-10-07T12:29:42.000Z,12,12,1,0,Connexion,Déconnexion,login,logout,5,896,224.0,24,522,5,3,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],"Connexion > Validation MFA > Changer les coordonnées bancaire, changement de RIB pour les remboursements > Changer les coordonnées bancaire > Déconnexion",login > login > banking > banking > logout
3131669-8990-71,25358990,frequent_checker,FR,Marseille,2025-10,71,2025-10-07T12:15:43.000Z,2025-10-07T12:20:54.000Z,12,12,1,0,Connexion en tant que,SSO Disconnect,login,logout,4,311,103.67,12,200,4,4,1,1,0,4,0,1,1,0,0,2,1,0,0,0.0,0,0,0,normal,[],[],Connexion en tant que > Ouverture d'un document contractuel > Téléchargement de la carte de tiers payant > SSO Disconnect,login > documents > tp_card > logout
5551313-6424-74,59396424,contact_heavy,PT,Porto,2025-10,74,2025-10-07T12:16:52.000Z,2025-10-07T12:24:58.000Z,12,12,1,0,Connexion,Déconnexion,login,logout,4,486,162.0,14,452,4,3,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > envoi d'une demande de résiliation > Déconnexion,login > login > resiliation > logout
9660662-7626-76,94527626,contact_heavy,DE,Frankfurt,2025-10,76,2025-10-07T12:25:16.000Z,2025-10-07T12:54:24.000Z,12,12,1,0,Connexion,Déconnexion,login,logout,5,1748,437.0,52,663,5,5,2,1,0,5,0,1,1,1,0,0,0,0,40,28.0,0,1,5,geo_jump,"[""geo_jump""]",[],Connexion > envoi d'une demande de résiliation > Changement de Mot de passe > Changer l'organisme de rattachement sécu. Social > Déconnexion,login > resiliation > personal_info > beneficiaries > logout
7390033-2798-70,37632798,self_service,FR,Lille,2025-10,70,2025-10-07T12:27:44.000Z,2025-10-07T12:38:20.000Z,12,12,1,0,Connexion,Déconnexion,login,logout,5,636,159.0,48,219,4,4,1,1,0,5,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Changer ses informations personnel > Changer ses informations personnel > Ouverture d'un document contractuel > Déconnexion,login > personal_info > personal_info > documents > logout
7643159-0967-69,42340967,admin_delegated,FR,Lyon,2025-10,69,2025-10-07T12:40:19.000Z,2025-10-07T13:18:17.000Z,12,13,1,0,Connexion,Déconnexion,login,logout,8,2278,325.43,28,585,7,4,1,1,0,8,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],"Connexion > Changer les coordonnées bancaire, changement de RIB pour les cotisations > Signature électronique d'un mandat sepa > Renvoi carte TP papier > Changer l'organisme de rattachement sécu. Social > Changer les coordonnées bancaire > Changer les coordonnées bancaire > Déconnexion",login > banking > banking > preferences > preferences > banking > banking > logout
7623954-6518-72,89116518,frequent_checker,FR,Bordeaux,2025-10,72,2025-10-07T12:43:07.000Z,2025-10-07T12:49:35.000Z,12,12,1,0,Connexion,Déconnexion,login,logout,7,388,64.67,12,115,6,3,1,1,0,7,0,1,1,0,0,4,3,1,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Téléchargement carte TP > Renvoi carte TP papier > Téléchargement de la carte de tiers payant > Renvoi carte TP papier > Déconnexion,login > login > tp_card > tp_card > tp_card > tp_card > logout
549433-1110-69,43571110,frequent_checker,FR,Bordeaux,2025-10,69,2025-10-07T12:45:01.000Z,2025-10-07T12:47:35.000Z,12,12,1,0,Connexion SSO,SSO Disconnect,login,logout,5,154,38.5,18,50,4,3,1,1,2,3,2,1,1,0,0,3,3,1,10,4.0,0,0,0,normal,[],[],Connexion SSO > Téléchargement carte TP > Téléchargement de la carte de tiers payant > Téléchargement carte TP > SSO Disconnect,login > tp_card > tp_card > tp_card > logout
1428266-9172-69,76949172,contact_heavy,ES,Barcelona,2025-10,69,2025-10-07T13:02:36.000Z,2025-10-07T13:17:52.000Z,13,13,1,0,Connexion,Déconnexion,login,logout,4,916,305.33,51,444,4,3,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],"Connexion > Contactez nous : via message (Mon adhésion, Autres) > Contactez nous : via message (Mes prises en charge/devis) > Déconnexion",login > contact_general > contact_general > logout
826126-0864-74,70500864,frequent_checker,FR,Nantes,2025-10,74,2025-10-07T13:08:27.000Z,2025-10-07T13:12:08.000Z,13,13,1,0,Connexion SSO,SSO Disconnect,login,logout,5,221,55.25,24,75,4,4,1,1,1,4,1,1,1,0,0,3,2,0,10,2.0,0,0,0,normal,[],[],Connexion SSO > Téléchargement de la carte de tiers payant > Téléchargement de la carte de tiers payant > Télécharger le certificat d'adhésion > SSO Disconnect,login > tp_card > tp_card > refunds > logout
271522-5867-71,82425867,self_service,ES,Seville,2025-10,71,2025-10-07T14:30:31.000Z,2025-10-07T14:51:11.000Z,14,14,1,0,Connexion,Déconnexion,login,logout,5,1240,310.0,38,761,5,4,1,1,2,3,1,1,1,0,0,0,0,0,10,4.0,0,0,0,normal,[],[],Connexion > Changement de Mot de passe > Signature électronique d'un mandat sepa > Changer les coordonnées bancaire > Déconnexion,login > personal_info > banking > banking > logout
2453857-7622-69,10437622,contact_heavy,IT,Bologna,2025-10,69,2025-10-07T14:37:59.000Z,2025-10-07T14:54:20.000Z,14,14,1,0,Connexion,Déconnexion,login,logout,5,981,245.25,17,701,4,3,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > envoi d'une demande de résiliation > envoi d'une demande de résiliation > Déconnexion,login > login > resiliation > resiliation > logout
9153844-9559-69,46409559,frequent_checker,IT,Rome,2025-10,69,2025-10-07T14:38:41.000Z,2025-10-07T14:43:46.000Z,14,14,1,0,Connexion,Déconnexion,login,logout,5,305,76.25,22,157,5,3,1,1,0,5,0,1,1,0,0,2,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Télécharger un décompte > Télécharger le certificat d'adhésion > Déconnexion,login > login > refunds > refunds > logout
8027774-3826-72,10153826,admin_delegated,FR,Lyon,2025-10,72,2025-10-07T14:39:08.000Z,2025-10-07T14:44:29.000Z,14,14,1,0,Connexion en tant que,SSO Disconnect,login,logout,4,321,107.0,17,238,4,3,1,1,1,3,1,1,1,0,0,2,1,0,10,2.5,0,0,0,normal,[],[],Connexion en tant que > Envoi d'un document > Ouverture d'un document contractuel > SSO Disconnect,login > documents > documents > logout
2650963-0838-70,62090838,admin_delegated,PT,Porto,2025-10,70,2025-10-07T14:46:53.000Z,2025-10-07T15:16:10.000Z,14,15,1,0,Connexion en tant que,SSO Disconnect,login,logout,6,1757,351.4,20,677,5,4,1,1,0,6,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],"Connexion en tant que > Changer l'organisme de rattachement sécu. Social > Changer l'organisme de rattachement sécu. Social > Changer les coordonnées bancaire, changement de RIB pour les cotisations > Changer les coordonnées bancaire > SSO Disconnect",login > beneficiaries > beneficiaries > banking > banking > logout
4120640-6838-73,44416838,contact_heavy,DE,Munich,2025-10,73,2025-10-07T14:48:04.000Z,2025-10-07T15:08:55.000Z,14,15,1,0,Connexion,Déconnexion,login,logout,6,1251,250.2,13,556,6,3,1,1,0,6,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],"Connexion > Validation MFA > Contactez nous : via message (Mes prises en charge/devis) > Contactez nous : via message (Mes garanties) > Contactez nous : via message (Mon adhésion, Autres) > Déconnexion",login > login > contact_general > contact_general > contact_general > logout
4440037-7738-69,58497738,frequent_checker,FR,Lille,2025-10,69,2025-10-07T14:59:49.000Z,2025-10-07T15:01:56.000Z,14,15,1,0,Connexion SSO,SSO Disconnect,login,logout,4,127,42.33,13,75,3,3,1,1,0,4,0,1,1,0,0,2,2,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Téléchargement carte TP > Téléchargement carte TP > SSO Disconnect,login > tp_card > tp_card > logout
6249738-7724-78,73967724,frequent_checker,FR,Bordeaux,2025-10,78,2025-10-07T15:17:43.000Z,2025-10-07T15:21:28.000Z,15,15,1,0,Connexion,Déconnexion,login,logout,5,225,56.25,24,87,5,3,1,1,0,5,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Télécharger un décompte > Exporter remboursement > Déconnexion,login > login > refunds > refunds > logout
2756697-5201-72,66335201,frequent_checker,FR,Lyon,2025-10,72,2025-10-07T15:31:19.000Z,2025-10-07T15:34:53.000Z,15,15,1,0,Connexion SSO,SSO Disconnect,login,logout,4,214,71.33,26,148,3,3,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Exporter remboursement > Exporter remboursement > SSO Disconnect,login > refunds > refunds > logout
9995879-1185-69,52321185,self_service,ES,Madrid,2025-10,69,2025-10-07T15:39:11.000Z,2025-10-07T15:40:39.000Z,15,15,1,0,Connexion en tant que,SSO Disconnect,login,logout,14,88,6.77,3,10,6,4,1,1,3,11,2,1,1,0,0,12,12,0,55,27.5,0,1,14,data_exfiltration,"[""data_exfiltration""]",[],Connexion en tant que > Téléchargement carte TP > Téléchargement carte TP > Ouverture d'un document contractuel > Ouverture d'un document contractuel > Téléchargement de la carte de tiers payant > Téléchargement de la carte de tiers payant > Ouverture d'un document contractuel > Téléchargement carte TP > Téléchargement carte TP > Téléchargement carte TP > Téléchargement de la carte de tiers payant > Ajout de la carte tiers payant dans le wallet > SSO Disconnect,login > tp_card > tp_card > documents > documents > tp_card > tp_card > documents > tp_card > tp_card > tp_card > tp_card > tp_card > logout
380387-6054-77,83006054,contact_heavy,BE,Liège,2025-10,77,2025-10-07T17:25:00.000Z,2025-10-07T17:38:59.000Z,17,17,1,0,Connexion SSO,SSO Disconnect,login,logout,4,839,279.67,56,421,3,3,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Partager un justificatif du PACS > Partager un justificatif du PACS > SSO Disconnect,login > documents > documents > logout
952778-5580-75,69605580,contact_heavy,FR,Toulouse,2025-10,75,2025-10-07T17:26:04.000Z,2025-10-07T17:35:37.000Z,17,17,1,0,Connexion,Déconnexion,login,logout,5,573,143.25,27,296,5,3,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Contactez nous : via message (Mes garanties) > Contactez nous : via message (Mes remboursements) > Déconnexion,login > login > contact_general > contact_general > logout
5936085-6729-76,91586729,self_service,FR,Lyon,2025-10,76,2025-10-07T17:29:28.000Z,2025-10-07T17:29:40.000Z,17,17,1,0,Connexion en tant que,SSO Disconnect,login,logout,3,12,6.0,6,6,3,3,1,1,2,1,1,1,1,0,0,0,0,0,25,16.67,0,1,3,rapid_fire,"[""rapid_fire""]",[],Connexion en tant que > Changer ses informations personnel > SSO Disconnect,login > personal_info > logout
4802652-5122-70,84015122,frequent_checker,FR,Paris,2025-10,70,2025-10-07T17:30:41.000Z,2025-10-07T17:32:51.000Z,17,17,1,0,Connexion SSO,SSO Disconnect,login,logout,3,130,65.0,46,84,3,3,1,1,0,3,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Envoi d'un document > SSO Disconnect,login > documents > logout
3042814-0282-78,64010282,contact_heavy,FR,Lyon,2025-10,78,2025-10-07T17:32:31.000Z,2025-10-07T17:43:02.000Z,17,17,1,0,Connexion,Déconnexion,login,logout,6,631,126.2,11,291,5,4,1,1,1,5,1,1,1,0,0,0,0,0,10,1.67,0,0,0,normal,[],[],Connexion > Validation MFA > Envoi d'une réclamation > Envoi d'une réclamation > Partager un justificatif du PACS > Déconnexion,login > login > claims > claims > documents > logout
7168891-3375-66,68033375,self_service,FR,Toulouse,2025-10,66,2025-10-07T17:32:33.000Z,2025-10-07T18:14:36.000Z,17,18,1,0,Connexion,Déconnexion,login,logout,7,2523,420.5,17,836,7,3,1,1,0,7,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],"Connexion > Validation MFA > Changer les coordonnées bancaire > Signature électronique d'un mandat sepa > Changer les coordonnées bancaire, changement de RIB pour les remboursements > Changer les coordonnées bancaire, changement de RIB pour les cotisations > Déconnexion",login > login > banking > banking > banking > banking > logout
6978253-1211-72,30561211,admin_delegated,BE,Brussels,2025-10,72,2025-10-07T17:34:09.000Z,2025-10-07T18:00:49.000Z,17,18,1,0,Connexion en tant que,SSO Disconnect,login,logout,5,1600,400.0,50,896,4,4,1,1,0,5,0,1,1,0,0,0,0,1,0,0.0,0,0,0,normal,[],[],Connexion en tant que > Signature électronique d'un mandat sepa > Changer les coordonnées bancaire > Signature électronique d'un mandat sepa > SSO Disconnect,login > banking > banking > beneficiaries > logout
8524060-0842-73,45740842,frequent_checker,ES,Seville,2025-10,73,2025-10-07T17:35:20.000Z,2025-10-07T17:38:11.000Z,17,17,1,0,Connexion SSO,SSO Disconnect,login,logout,4,171,57.0,23,81,4,3,1,1,0,4,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Télécharger le certificat d'adhésion > Exporter remboursement > SSO Disconnect,login > refunds > refunds > logout
8414138-8451-74,59358451,admin_delegated,FR,Toulouse,2025-10,74,2025-10-07T17:36:30.000Z,2025-10-07T17:56:03.000Z,17,17,1,0,Connexion SSO,SSO Disconnect,login,logout,5,1173,293.25,59,547,4,3,1,1,0,5,0,1,1,0,0,0,0,1,0,0.0,0,0,0,normal,[],[],Connexion SSO > Changer l'organisme de rattachement sécu. Social > Signature électronique d'un mandat sepa > Changer l'organisme de rattachement sécu. Social > SSO Disconnect,login > beneficiaries > beneficiaries > beneficiaries > logout
3238475-7570-77,76017570,self_service,FR,Nantes,2025-10,77,2025-10-07T17:37:37.000Z,2025-10-07T17:49:31.000Z,17,17,1,0,Connexion,Déconnexion,login,logout,5,714,178.5,36,479,5,4,1,1,0,5,0,1,1,0,0,3,2,0,0,0.0,0,0,0,normal,[],[],Connexion > Télécharger un décompte > Télécharger le certificat d'adhésion > Ouverture d'un document contractuel > Déconnexion,login > refunds > refunds > documents > logout
3428968-0257-69,60630257,new_user,FR,Paris,2025-10,69,2025-10-07T17:39:02.000Z,2025-10-07T17:42:01.000Z,17,17,1,0,Connexion,Déconnexion,login,logout,4,179,59.67,17,140,4,3,1,1,0,4,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Renvoi carte TP papier > Déconnexion,login > login > preferences > logout
4724820-1058-73,76311058,frequent_checker,FR,Toulouse,2025-10,73,2025-10-07T17:42:03.000Z,2025-10-07T17:44:23.000Z,17,17,1,0,Connexion,Déconnexion,login,logout,5,140,35.0,17,48,5,2,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Sélection email MFA > Régénération code MFA > Validation MFA > Déconnexion,login > login > login > login > logout
1131009-1807-73,20101807,frequent_checker,FR,Lyon,2025-10,73,2025-10-07T17:48:51.000Z,2025-10-07T17:55:24.000Z,17,17,1,0,Connexion,Déconnexion,login,logout,5,393,98.25,20,198,4,3,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Partager un justificatif du PACS > Partager un justificatif du PACS > Déconnexion,login > login > documents > documents > logout
3606094-6518-75,89116518,frequent_checker,FR,Bordeaux,2025-10,75,2025-10-07T17:50:01.000Z,2025-10-07T17:54:03.000Z,17,17,1,0,Connexion,Déconnexion,login,logout,5,242,60.5,16,97,5,3,1,1,0,5,0,1,1,0,0,2,2,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Renvoi carte TP papier > Téléchargement de la carte de tiers payant > Déconnexion,login > login > tp_card > tp_card > logout
4867808-3444-72,86943444,admin_delegated,ES,Barcelona,2025-10,72,2025-10-07T17:51:01.000Z,2025-10-07T18:13:21.000Z,17,18,1,0,Connexion en tant que,SSO Disconnect,login,logout,5,1340,335.0,41,530,4,4,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],"Connexion en tant que > Changer les coordonnées bancaire, changement de RIB pour les remboursements > Changer les coordonnées bancaire, changement de RIB pour les remboursements > Changer l'organisme de rattachement sécu. Social > SSO Disconnect",login > banking > banking > beneficiaries > logout
1275636-5580-69,69605580,contact_heavy,FR,Toulouse,2025-10,69,2025-10-07T18:04:42.000Z,2025-10-07T18:20:23.000Z,18,18,1,0,Connexion,Déconnexion,login,logout,6,941,188.2,37,379,4,4,1,1,0,6,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > envoi d'une demande de résiliation > envoi d'une demande de résiliation > Envoi d'un message > Envoi d'un message > Déconnexion,login > resiliation > resiliation > contact_general > contact_general > logout
5596936-6967-75,65756967,admin_delegated,FR,Marseille,2025-10,75,2025-10-07T18:11:26.000Z,2025-10-07T18:36:36.000Z,18,18,1,0,Connexion SSO,SSO Disconnect,login,logout,5,1510,377.5,20,612,4,3,1,1,0,5,0,1,1,0,0,0,0,1,0,0.0,0,0,0,normal,[],[],"Connexion SSO > Changer les coordonnées bancaire, changement de RIB pour les cotisations > Changer les coordonnées bancaire > Changer les coordonnées bancaire, changement de RIB pour les cotisations > SSO Disconnect",login > banking > banking > banking > logout
1078612-9559-70,46409559,frequent_checker,IT,Rome,2025-10,70,2025-10-07T18:11:27.000Z,2025-10-07T18:17:32.000Z,18,18,1,0,Connexion,Déconnexion,login,logout,5,365,91.25,42,163,5,3,1,1,0,5,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Exporter remboursement > Télécharger le certificat d'adhésion > Déconnexion,login > login > refunds > refunds > logout
4656910-0667-76,65770667,admin_delegated,FR,Bordeaux,2025-10,76,2025-10-07T18:20:38.000Z,2025-10-07T18:53:44.000Z,18,18,1,0,Connexion SSO,SSO Disconnect,login,logout,7,1986,331.0,12,817,5,3,1,1,0,7,0,1,1,0,0,0,0,1,0,0.0,0,0,0,normal,[],[],"Connexion SSO > Signature électronique d'un mandat sepa > Changer les coordonnées bancaire > Changer les coordonnées bancaire, changement de RIB pour les remboursements > Changer les coordonnées bancaire > Signature électronique d'un mandat sepa > SSO Disconnect",login > banking > banking > banking > banking > banking > logout
5203154-6871-74,39376871,self_service,FR,Paris,2025-10,74,2025-10-07T18:23:36.000Z,2025-10-07T18:29:50.000Z,18,18,1,0,Connexion,Déconnexion,login,logout,4,374,124.67,26,190,4,3,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Signature électronique d'un mandat sepa > Changer les coordonnées bancaire > Déconnexion,login > banking > banking > logout
7265620-7304-74,31547304,frequent_checker,FR,Paris,2025-10,74,2025-10-07T18:24:38.000Z,2025-10-07T18:41:45.000Z,18,18,1,0,Connexion SSO,SSO Disconnect,login,logout,5,1027,256.75,47,524,5,4,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Exporter remboursement > Changement de Mot de passe > Changer ses informations personnel > SSO Disconnect,login > refunds > personal_info > personal_info > logout
696476-5754-76,94265754,self_service,LU,Luxembourg,2025-10,76,2025-10-07T18:29:06.000Z,2025-10-07T18:39:17.000Z,18,18,1,0,Connexion en tant que,SSO Disconnect,login,logout,5,611,152.75,37,247,5,5,2,2,1,4,1,1,1,1,1,0,0,0,65,45.0,0,1,5,impossible_device_switch,"[""impossible_device_switch""]",[],Connexion en tant que > Changement de Mot de passe > Partager un justificatif du PACS > envoi d'une demande de résiliation > SSO Disconnect,login > personal_info > documents > resiliation > logout
3446408-9542-75,17679542,frequent_checker,FR,Bordeaux,2025-10,75,2025-10-07T18:32:35.000Z,2025-10-07T18:36:16.000Z,18,18,1,0,Connexion SSO,SSO Disconnect,login,logout,4,221,73.67,28,162,3,3,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Exporter remboursement > Exporter remboursement > SSO Disconnect,login > refunds > refunds > logout
9660753-2080-70,44102080,frequent_checker,BE,Ghent,2025-10,70,2025-10-08T07:55:17.000Z,2025-10-08T08:02:14.000Z,7,8,2,0,Connexion,Déconnexion,login,logout,6,417,83.4,39,153,6,4,1,1,0,6,0,1,1,0,0,4,3,0,0,0.0,0,0,0,normal,[],[],Connexion > Renvoi carte TP papier > Téléchargement de la carte de tiers payant > Télécharger le certificat d'adhésion > Télécharger un décompte > Déconnexion,login > tp_card > tp_card > refunds > refunds > logout
2844334-5201-73,66335201,frequent_checker,FR,Lyon,2025-10,73,2025-10-08T08:04:56.000Z,2025-10-08T08:07:23.000Z,8,8,2,0,Connexion SSO,SSO Disconnect,login,logout,4,147,49.0,26,91,4,3,1,1,0,4,0,1,1,0,0,2,2,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Envoi carte TP par mail > Téléchargement carte TP > SSO Disconnect,login > tp_card > tp_card > logout
1031732-4154-76,34034154,admin_delegated,NL,Amsterdam,2025-10,76,2025-10-08T08:08:23.000Z,2025-10-08T08:11:22.000Z,8,8,2,0,Connexion en tant que,SSO Disconnect,login,logout,3,179,89.5,30,149,3,3,1,1,0,3,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion en tant que > Ouverture d'un document contractuel > SSO Disconnect,login > documents > logout
6644023-9788-69,32409788,self_service,PT,Lisbon,2025-10,69,2025-10-08T08:11:51.000Z,2025-10-08T08:29:13.000Z,8,8,2,0,Connexion,Déconnexion,login,logout,6,1042,208.4,18,402,6,4,1,1,0,6,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Changer ses informations personnel > Changement de Mot de passe > Ouverture d'un document contractuel > Déconnexion,login > login > personal_info > personal_info > documents > logout
4943431-9542-77,17679542,frequent_checker,FR,Bordeaux,2025-10,77,2025-10-08T08:27:38.000Z,2025-10-08T08:28:45.000Z,8,8,2,0,Connexion,Déconnexion,login,logout,3,67,33.5,27,40,3,2,1,1,0,3,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Déconnexion,login > login > logout
1454955-9065-77,27499065,new_user,IT,Bologna,2025-10,77,2025-10-08T08:27:48.000Z,2025-10-08T08:29:56.000Z,8,8,2,0,Connexion,Déconnexion,login,logout,3,128,64.0,50,78,3,3,1,1,0,3,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Téléchargement de la carte de tiers payant > Déconnexion,login > tp_card > logout
6272367-7622-68,10437622,contact_heavy,IT,Bologna,2025-10,68,2025-10-08T08:29:57.000Z,2025-10-08T08:33:31.000Z,8,8,2,0,Connexion,Déconnexion,login,logout,3,214,107.0,12,202,3,3,1,1,0,3,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Ouverture d'un document contractuel > Déconnexion,login > documents > logout
3303522-1104-75,37941104,self_service,FR,Paris,2025-10,75,2025-10-08T08:31:25.000Z,2025-10-08T09:10:11.000Z,8,9,2,0,Connexion SSO,SSO Disconnect,login,logout,6,2326,465.2,55,869,5,4,1,1,0,6,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],"Connexion SSO > Changer les coordonnées bancaire > Changer les coordonnées bancaire, changement de RIB pour les cotisations > Changer ses informations personnel > Changer ses informations personnel > SSO Disconnect",login > banking > banking > personal_info > personal_info > logout
4192916-9065-75,27499065,new_user,IT,Bologna,2025-10,75,2025-10-08T08:39:14.000Z,2025-10-08T08:44:19.000Z,8,8,2,0,Connexion SSO,SSO Disconnect,login,logout,5,305,76.25,43,119,4,3,1,1,0,5,0,1,1,0,0,3,2,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Téléchargement de la carte de tiers payant > Téléchargement de la carte de tiers payant > Téléchargement carte TP > SSO Disconnect,login > tp_card > tp_card > tp_card > logout
