sessionId,insuredId,primary_anomaly_type,ensembleRiskScore,anomaly_prob,churn_prob,totalKOs,ipChanged,deviceChanged,maxDownloadsIn2Minutes,pingPongCount
8932445-1104-81,37941104,normal,0.001527296146377921,3.8182403e-05,0.0,0,0,0,1,0
1425658-4950-85,57174950,normal,0.0015261066146194935,3.8152666e-05,0.0,0,0,0,0,0
2907382-4932-74,84324932,normal,0.001525450381450355,3.813626e-05,0.0,0,0,0,0,0
4917740-1175-85,79661175,normal,0.00152445281855762,3.811132e-05,0.0,0,0,0,0,0
2429048-4999-82,26094999,normal,0.0015229054260998964,3.8072634e-05,0.0,0,0,0,1,0
4008474-1648-85,44811648,normal,0.0015222316142171621,3.805579e-05,0.0,0,0,0,0,0
5654295-1885-73,24671885,normal,0.0015213812002912164,3.803453e-05,0.0,0,0,0,2,0
8001655-5732-77,11185732,normal,0.0015198049368336797,3.7995123e-05,0.0,0,0,0,1,0
2811740-5257-77,60355257,normal,0.0015190630219876766,3.7976577e-05,0.0,0,0,0,0,0
7684523-7570-79,76017570,normal,0.0015177902532741427,3.7944756e-05,0.0,0,0,0,1,0
4861348-9286-82,83879286,normal,0.00151672528591007,3.7918133e-05,0.0,0,0,0,2,0
3018497-4040-88,58984040,normal,0.0015165444929152727,3.791361e-05,0.0,0,0,0,0,0
6979614-2903-77,19152903,normal,0.0015145645011216402,3.7864113e-05,0.0,0,0,0,0,0
1527062-4442-75,25474442,normal,0.0015136837027966976,3.7842092e-05,0.0,0,0,0,1,0
5577908-4218-84,66254218,normal,0.001512015936896205,3.7800397e-05,0.0,0,0,0,1,0
7778483-0788-89,22270788,normal,0.0015113888075575233,3.778472e-05,0.0,0,0,0,0,0
9601757-8422-73,38848422,normal,0.001510622096247971,3.7765552e-05,0.0,0,0,0,2,0
7451901-9542-97,17679542,normal,0.0015105026541277766,3.7762566e-05,0.0,0,0,0,1,1
2518959-1104-85,37941104,normal,0.0015101195313036442,3.7752987e-05,0.0,0,0,0,0,1
7590423-1807-83,20101807,normal,0.0015093348920345306,3.773337e-05,0.0,0,0,0,1,0
3175233-7689-85,70937689,normal,0.001508720451965928,3.771801e-05,0.0,0,0,0,0,1
4079852-5252-79,55915252,normal,0.0015070869121700525,3.767717e-05,0.0,0,0,0,0,0
9857527-0651-87,43510651,normal,0.0015070780646055937,3.7676953e-05,0.0,0,0,0,1,0
2768132-9885-78,93739885,normal,0.001506566652096808,3.7664166e-05,0.0,0,0,0,0,0
9252178-9061-84,55149061,normal,0.0015065580373629928,3.766395e-05,0.0,0,0,0,1,0
700393-2961-86,78922961,normal,0.0015060767764225602,3.765192e-05,0.0,0,0,0,0,0
5751984-4950-83,11324950,normal,0.001504978397861123,3.762446e-05,0.0,0,0,0,0,0
8930904-4786-95,68564786,normal,0.0015042453305795789,3.7606133e-05,0.0,0,0,0,2,0
7815504-1923-83,23191923,normal,0.0015034148236736655,3.758537e-05,0.0,0,0,0,0,0
5721487-6730-88,35396730,normal,0.0015030578942969441,3.7576447e-05,0.0,0,0,0,0,0
5312792-2961-90,78922961,normal,0.0015027110930532217,3.7567777e-05,0.0,0,0,0,1,0
314894-4932-84,84324932,normal,0.00150213367305696,3.7553342e-05,0.0,0,0,0,1,0
2061188-1211-80,30561211,normal,0.001500654616393149,3.7516365e-05,0.0,0,0,0,0,0
7356268-6533-92,84346533,normal,0.0015006533358246088,3.7516333e-05,0.0,0,0,0,0,0
9262616-5696-82,77065696,normal,0.001499773352406919,3.7494334e-05,0.0,0,0,0,0,0
7893620-6510-85,24846510,normal,0.001499624690040946,3.7490616e-05,0.0,0,0,0,2,1
1473343-7286-81,55537286,normal,0.0014994945377111435,3.7487363e-05,0.0,0,0,0,0,0
2515165-6510-71,16886510,normal,0.0014987410977482796,3.7468526e-05,0.0,0,0,0,1,0
7740407-2961-76,78922961,normal,0.001498539699241519,3.746349e-05,0.0,0,0,0,2,0
3978590-1274-80,12801274,normal,0.0014972382923588157,3.7430957e-05,0.0,0,0,0,0,0
1498246-4578-87,68904578,normal,0.001496628625318408,3.7415717e-05,0.0,0,0,0,0,0
2152377-9380-78,18449380,normal,0.00149559008423239,3.7389753e-05,0.0,0,0,0,1,0
6504890-5867-86,82425867,normal,0.0014954644721001387,3.7386613e-05,0.0,0,0,0,1,0
4441507-2312-84,28402312,normal,0.0014947046292945743,3.7367616e-05,0.0,0,0,0,0,0
5985514-6274-81,19536274,normal,0.0014916203217580914,3.729051e-05,0.0,0,0,0,0,0
6753843-6102-84,58536102,normal,0.0014896515058353543,3.7241287e-05,0.0,0,0,0,0,0
6310944-8718-81,32908718,normal,0.0014883452095091343,3.720863e-05,0.0,0,0,0,0,0
2735058-8132-87,36468132,normal,0.001487532164901495,3.7188303e-05,0.0,0,0,0,0,0
9106686-7689-87,70937689,normal,0.001487337751314044,3.7183443e-05,0.0,0,0,0,2,1
1938509-4575-87,91674575,normal,0.0014869081787765026,3.7172704e-05,0.0,0,0,0,0,0
5319805-1175-74,79661175,normal,0.0014846890699118376,3.711723e-05,0.0,0,0,0,0,0
8645431-2180-89,94762180,normal,0.0014838087372481823,3.709522e-05,0.0,0,0,0,0,1
5420103-9578-83,44739578,normal,0.0014829556457698345,3.7073893e-05,0.0,0,0,0,0,0
2175198-4493-81,53384493,normal,0.0014819350326433778,3.7048376e-05,0.0,0,0,0,1,0
9592236-1274-82,12801274,normal,0.0014817442279309034,3.7043606e-05,0.0,0,0,0,1,0
5245578-4578-91,68904578,normal,0.0014788447879254818,3.697112e-05,0.0,0,0,0,1,1
1313273-7626-87,94527626,normal,0.0014770280104130507,3.69257e-05,0.0,0,0,0,0,0
927952-6424-87,59396424,normal,0.0014766715466976166,3.691679e-05,0.0,0,0,0,0,0
8507720-5580-81,69605580,normal,0.0014762900536879897,3.690725e-05,0.0,0,0,0,0,0
534912-9817-88,83289817,normal,0.001475983182899654,3.689958e-05,0.0,0,0,0,0,0
9312819-6274-76,19536274,normal,0.0014739379985257983,3.684845e-05,0.0,0,0,0,2,0
6458193-2961-89,78922961,normal,0.0014737385790795088,3.6843463e-05,0.0,0,0,0,0,0
5664624-9065-85,27499065,normal,0.0014733490534126759,3.6833728e-05,0.0,0,0,0,2,0
3699381-9286-87,83879286,normal,0.0014704870991408825,3.6762176e-05,0.0,0,0,0,0,0
1723687-5201-83,66335201,normal,0.0014697230653837323,3.6743077e-05,0.0,0,0,0,0,0
881403-6054-80,83006054,normal,0.0014685476198792458,3.671369e-05,0.0,0,0,0,0,0
6953113-2903-84,19152903,normal,0.0014683081535622478,3.6707705e-05,0.0,0,0,0,0,0
2923321-9065-80,27499065,normal,0.0014668609946966171,3.6671525e-05,0.0,0,0,0,1,0
3561440-7034-82,68217034,normal,0.0014665868366137147,3.666467e-05,0.0,0,0,0,0,0
8375358-1782-70,80051782,normal,0.0014648716896772385,3.6621794e-05,0.0,0,0,0,0,0
2367437-7366-92,18527366,normal,0.0014647404896095395,3.6618512e-05,0.0,0,0,0,0,0
5667936-1185-89,52321185,normal,0.0014645394403487444,3.6613485e-05,0.0,0,0,0,1,0
5174259-3329-91,70183329,normal,0.0014643186004832387,3.6607966e-05,0.0,0,0,0,0,0
9670221-6274-86,19536274,normal,0.0014627095079049468,3.6567737e-05,0.0,0,0,0,1,0
8823360-1665-89,52741665,normal,0.0014626410556957126,3.6566027e-05,0.0,0,0,0,2,0
5139631-7570-94,76017570,normal,0.0014615661930292845,3.6539153e-05,0.0,0,0,0,1,0
8217149-9715-84,59829715,normal,0.001461536856368184,3.6538422e-05,0.0,0,0,0,0,0
2373540-6730-85,35396730,normal,0.0014601506991311908,3.6503767e-05,0.0,0,0,0,0,0
6339668-9578-92,44739578,normal,0.0014600908616557717,3.650227e-05,0.0,0,0,0,0,0
7877837-4950-73,11324950,normal,0.0014586560428142548,3.64664e-05,0.0,0,0,0,0,0
8690949-3321-79,57193321,normal,0.001458284561522305,3.6457113e-05,0.0,0,0,0,1,0
2750389-1807-72,20101807,normal,0.0014556780224666,3.639195e-05,0.0,0,0,0,1,0
2639101-0491-73,30500491,normal,0.0014533407520502806,3.633352e-05,0.0,0,0,0,0,0
6262993-0651-83,43510651,normal,0.0014527089660987258,3.6317724e-05,0.0,0,0,0,1,0
6994703-2961-88,78922961,normal,0.0014518490061163902,3.6296224e-05,0.0,0,0,0,0,0
927461-9720-91,76159720,normal,0.0014513685600832105,3.6284215e-05,0.0,0,0,0,0,0
2211459-6260-81,11176260,normal,0.0014509119791910052,3.62728e-05,0.0,0,0,0,0,0
7216984-1122-89,15391122,normal,0.0014507402665913105,3.6268506e-05,0.0,0,0,0,2,1
3513665-5696-80,77065696,normal,0.0014491267502307892,3.6228168e-05,0.0,0,0,0,1,0
2091800-1563-88,88461563,normal,0.0014487631851807237,3.621908e-05,0.0,0,0,0,0,0
896249-2041-79,26202041,normal,0.0014477784279733896,3.6194462e-05,0.0,0,0,0,1,0
313340-9885-79,93739885,normal,0.0014468510635197163,3.6171277e-05,0.0,0,0,0,0,0
683161-4571-86,33414571,normal,0.0014464468695223331,3.616117e-05,0.0,0,0,0,1,0
1249446-7689-81,70937689,normal,0.001446394482627511,3.615986e-05,0.0,0,0,0,0,0
9918417-9031-82,66369031,normal,0.0014458303339779377,3.6145757e-05,0.0,0,0,0,1,0
4764407-1545-78,64011545,normal,0.0014457779470831156,3.6144447e-05,0.0,0,0,0,1,0
9988102-9215-70,64939215,normal,0.0014457614161074162,3.6144036e-05,0.0,0,0,0,1,0
7445096-8814-71,31498814,normal,0.0014451425522565842,3.6128564e-05,0.0,0,0,0,1,0
476565-6510-76,16886510,normal,0.001444234512746334,3.6105863e-05,0.0,0,0,0,1,0
2076947-8669-89,11358669,normal,0.001441826345399022,3.6045658e-05,0.0,0,0,0,1,0
9290569-9788-72,32409788,normal,0.0014411431038752198,3.6028578e-05,0.0,0,0,0,1,0
924948-0788-74,22270788,normal,0.0014409782597795129,3.6024456e-05,0.0,0,0,0,0,1
9200775-3100-72,38303100,normal,0.0014408132992684841,3.6020334e-05,0.0,0,0,0,2,0
5353559-9885-80,93739885,normal,0.0014400866348296404,3.6002166e-05,0.0,0,0,0,0,0
7553158-8422-81,38848422,normal,0.0014393836027011275,3.598459e-05,0.0,0,0,0,0,0
2577287-9715-80,59829715,normal,0.001439131097868085,3.597828e-05,0.0,0,0,0,0,0
7497215-5754-81,94265754,normal,0.0014385671820491552,3.5964178e-05,0.0,0,0,0,0,0
3796100-5441-78,49965441,normal,0.001437219325453043,3.5930483e-05,0.0,0,0,0,0,0
8301603-8132-82,36468132,normal,0.0014369438868016005,3.5923596e-05,0.0,0,0,0,0,0
148168-1648-84,44811648,normal,0.0014349691336974502,3.587423e-05,0.0,0,0,0,2,0
2600092-1981-72,29051981,normal,0.0014340621419250965,3.5851554e-05,0.0,0,0,0,0,1
8574030-4578-80,68904578,normal,0.0014337449101731181,3.5843623e-05,0.0,0,0,0,0,0
2047418-5543-77,44445543,normal,0.0014325997326523066,3.5814992e-05,0.0,0,0,0,0,1
2607685-9737-83,26339737,normal,0.0014324835501611233,3.581209e-05,0.0,0,0,0,0,0
355599-1648-90,44811648,normal,0.0014320299960672855,3.580075e-05,0.0,0,0,0,1,0
2510910-9232-91,26009232,normal,0.0014316982124000788,3.5792455e-05,0.0,0,0,0,0,0
9759686-4442-72,25474442,normal,0.0014316763263195753,3.579191e-05,0.0,0,0,0,0,0
1578914-2210-79,36722210,normal,0.0014294825959950686,3.5737066e-05,0.0,0,0,0,0,0
9236671-5543-75,44445543,normal,0.0014287480153143406,3.5718702e-05,0.0,0,0,0,0,1
3529984-8723-81,70908723,normal,0.0014283733908087015,3.5709334e-05,0.0,0,0,0,0,0
6367762-0491-93,30500491,normal,0.0014274937566369772,3.5687342e-05,0.0,0,0,0,0,1
574988-0491-76,30500491,normal,0.0014274283312261105,3.568571e-05,0.0,0,0,0,0,0
2443494-9380-86,18449380,normal,0.0014268772210925817,3.5671932e-05,0.0,0,0,0,0,0
555488-0651-73,43510651,normal,0.0014262404292821884,3.5656012e-05,0.0,0,0,0,0,0
6072888-7034-71,68217034,normal,0.001425242517143488,3.5631063e-05,0.0,0,0,0,0,0
1916601-7054-94,80787054,normal,0.0014245916390791535,3.561479e-05,0.0,0,0,0,0,0
3465275-7570-81,76017570,normal,0.001424284651875496,3.5607118e-05,0.0,0,0,0,0,0
9134841-1492-77,36481492,normal,0.0014233558904379606,3.5583897e-05,0.0,0,0,0,0,0
1300197-9892-75,75119892,normal,0.0014226326020434499,3.5565816e-05,0.0,0,0,0,0,0
8793060-2961-82,78922961,normal,0.0014222610043361783,3.5556524e-05,0.0,0,0,0,0,0
2532824-0240-87,69040240,normal,0.00142160733230412,3.5540183e-05,0.0,0,0,0,1,0
6550739-2041-87,26202041,normal,0.0014205651823431253,3.551413e-05,0.0,0,0,0,0,1
8600856-3938-82,12183938,normal,0.0014201424783095717,3.5503563e-05,0.0,0,0,0,3,0
9909896-1632-87,97381632,normal,0.001419120468199253,3.5478013e-05,0.0,0,0,0,1,0
7282866-8688-69,76588688,normal,0.0014188499189913273,3.5471247e-05,0.0,0,0,0,0,0
8761393-5754-80,94265754,normal,0.001417635241523385,3.544088e-05,0.0,0,0,0,0,0
5625421-4572-80,15254572,normal,0.0014172891387715936,3.543223e-05,0.0,0,0,0,1,0
8453259-8451-80,59358451,normal,0.0014165554894134402,3.5413887e-05,0.0,0,0,0,0,0
7660000-1492-84,36481492,normal,0.001412722747772932,3.531807e-05,0.0,0,0,0,1,0
7267012-7387-87,64077387,normal,0.0014125518500804901,3.5313795e-05,0.0,0,0,0,2,1
569240-9442-80,25209442,normal,0.001412105979397893,3.5302648e-05,0.0,0,0,0,1,0
2927376-3329-72,70183329,normal,0.0014118393883109093,3.5295983e-05,0.0,0,0,0,1,0
8587039-8669-84,11358669,normal,0.001410465338267386,3.5261633e-05,0.0,0,0,0,1,0
9498008-5178-81,88325178,normal,0.0014093962963670492,3.523491e-05,0.0,0,0,0,1,0
700064-6518-82,89116518,normal,0.0014085054863244295,3.5212637e-05,0.0,0,0,0,2,0
7324179-8467-75,34798467,normal,0.001407284988090396,3.5182125e-05,0.0,0,0,0,0,0
5195731-4950-68,57174950,normal,0.001406167633831501,3.515419e-05,0.0,0,0,0,0,0
9566492-2312-73,28402312,normal,0.0014049799647182226,3.51245e-05,0.0,0,0,0,0,0
3580462-0651-91,43510651,normal,0.0014041266404092312,3.5103167e-05,0.0,0,0,0,1,0
2154257-9031-85,66369031,normal,0.0014023469993844628,3.5058674e-05,0.0,0,0,0,0,0
5232245-5201-89,66335201,normal,0.0013994760811328888,3.49869e-05,0.0,0,0,0,2,0
5862170-9542-83,17679542,normal,0.0013977981870993972,3.4944955e-05,0.0,0,0,0,1,0
1799578-6967-85,65756967,normal,0.0013977275229990482,3.4943187e-05,0.0,0,0,0,0,0
5157004-9232-87,26009232,normal,0.001396847888827324,3.49212e-05,0.0,0,0,0,0,0
6336383-9788-69,32409788,normal,0.0013962499797344208,3.490625e-05,0.0,0,0,0,0,0
7479237-4974-70,59884974,normal,0.0013931974535807967,3.4829936e-05,0.0,0,0,0,0,0
8989937-5696-78,77065696,normal,0.0013907058164477348,3.4767647e-05,0.0,0,0,0,0,0
3287182-8723-89,70908723,normal,0.0013898799661546946,3.4746998e-05,0.0,0,0,0,0,0
9743295-6054-90,83006054,normal,0.001389670534990728,3.4741763e-05,0.0,0,0,0,1,0
7566278-3538-75,48973538,normal,0.0013895777519792318,3.4739445e-05,0.0,0,0,0,1,0
8006769-0838-89,62090838,normal,0.0013865530490875244,3.4663826e-05,0.0,0,0,0,0,0
8643898-6533-81,84346533,normal,0.0013864843640476465,3.466211e-05,0.0,0,0,0,0,0
5760998-8377-92,90588377,normal,0.0013860453618690372,3.4651133e-05,0.0,0,0,0,0,0
3969568-1122-80,15391122,normal,0.0013851019321009517,3.462755e-05,0.0,0,0,0,1,1
3819234-4950-86,11324950,normal,0.0013841023901477456,3.460256e-05,0.0,0,0,0,1,0
7199536-7464-69,37787464,normal,0.0013838543090969324,3.4596356e-05,0.0,0,0,0,2,0
7318674-1866-88,65621866,normal,0.0013836524449288845,3.459131e-05,0.0,0,0,0,0,0
3846745-4040-77,58984040,normal,0.0013831049436703324,3.4577624e-05,0.0,0,0,0,1,0
8894843-7034-69,68217034,normal,0.0013829385861754417,3.4573466e-05,0.0,0,0,0,0,0
8029065-8135-86,24968135,normal,0.001382656511850655,3.4566412e-05,0.0,0,0,0,1,1
8937368-9065-75,27499065,normal,0.0013820145977661014,3.4550365e-05,0.0,0,0,0,0,0
3906893-4123-70,20704123,normal,0.0013819104060530663,3.454776e-05,0.0,0,0,0,0,0
7410694-4484-88,95874484,normal,0.0013818945735692978,3.4547364e-05,0.0,0,0,0,0,1
4004859-0257-82,60630257,normal,0.0013814361300319433,3.4535904e-05,0.0,0,0,0,0,0
8246794-7738-86,58497738,normal,0.0013813399709761143,3.45335e-05,0.0,0,0,0,1,0
4110320-0257-86,60630257,normal,0.0013812924735248089,3.4532313e-05,0.0,0,0,0,3,1
7756250-2961-73,78922961,normal,0.0013794521801173687,3.4486304e-05,0.0,0,0,0,1,0
6096325-2332-81,27322332,normal,0.0013775182887911797,3.443796e-05,0.0,0,0,0,1,0
4565393-6968-79,14296968,normal,0.0013761240988969803,3.4403103e-05,0.0,0,0,0,1,0
4375384-4575-88,91674575,normal,0.0013760006986558437,3.440002e-05,0.0,0,0,0,1,0
313820-3329-83,70183329,normal,0.001375827589072287,3.439569e-05,0.0,0,0,0,1,0
1160391-2174-80,67292174,normal,0.0013753107050433755,3.4382767e-05,0.0,0,0,0,0,0
7895207-1782-68,80051782,normal,0.0013741570292040706,3.4353925e-05,0.0,0,0,0,0,0
2135764-2210-85,36722210,normal,0.0013704573502764106,3.4261433e-05,0.0,0,0,0,0,0
3150615-7178-81,66657178,normal,0.0013694773660972714,3.4236935e-05,0.0,0,0,0,1,0
8107749-1122-84,15391122,normal,0.0013692241627722979,3.4230605e-05,0.0,0,0,0,1,0
2231514-8718-87,32908718,normal,0.00136917969211936,3.422949e-05,0.0,0,0,0,2,0
1547841-7724-72,73967724,normal,0.0013664639554917812,3.41616e-05,0.0,0,0,0,2,0
1513564-7622-70,10437622,normal,0.0013663570862263441,3.4158926e-05,0.0,0,0,0,0,0
6205000-7425-87,18577425,normal,0.0013649974716827273,3.4124936e-05,0.0,0,0,0,0,0
195992-7570-86,76017570,normal,0.0013636313378810883,3.4090783e-05,0.0,0,0,0,0,0
8814286-8936-77,37428936,normal,0.0013596267672255635,3.399067e-05,0.0,0,0,0,0,0
3489645-1648-83,44811648,normal,0.0013595735654234886,3.3989338e-05,0.0,0,0,0,1,0
3833766-0967-92,42340967,normal,0.0013593946350738406,3.3984867e-05,0.0,0,0,0,0,0
3685615-8964-78,22978964,normal,0.0013580794911831617,3.3951987e-05,0.0,0,0,0,2,0
4858280-1144-79,99581144,normal,0.0013579060323536396,3.394765e-05,0.0,0,0,0,0,0
2801931-0240-86,69040240,normal,0.0013569958973675966,3.3924898e-05,0.0,0,0,0,0,0
9606200-7570-96,76017570,normal,0.0013565818080678582,3.3914544e-05,0.0,0,0,0,1,0
3883406-9442-75,25209442,normal,0.001355955726467073,3.3898894e-05,0.0,0,0,0,0,0
1459641-6919-77,76106919,normal,0.0013548906426876783,3.3872268e-05,0.0,0,0,0,1,0
1340578-3321-77,57193321,normal,0.0013540486106649041,3.3851215e-05,0.0,0,0,0,1,0
1298653-1665-80,52741665,normal,0.001354044652543962,3.3851116e-05,0.0,0,0,0,1,0
3127899-7286-88,55537286,normal,0.0013531087897717953,3.382772e-05,0.0,0,0,0,1,1
9258334-7425-91,18577425,normal,0.0013529720017686486,3.38243e-05,0.0,0,0,0,0,0
5450789-4066-79,61094066,normal,0.0013516050530597568,3.3790126e-05,0.0,0,0,0,1,0
5947177-8021-90,26998021,normal,0.0013515304308384657,3.378826e-05,0.0,0,0,0,0,0
7582685-7724-76,73967724,normal,0.0013507920084521174,3.37698e-05,0.0,0,0,0,1,1
3566098-7464-79,37787464,normal,0.0013498094631358981,3.3745237e-05,0.0,0,0,0,2,0
2547944-7235-79,86187235,normal,0.0013469805708155036,3.3674514e-05,0.0,0,0,0,0,0
1007031-8669-82,11358669,normal,0.0013447306118905544,3.3618264e-05,0.0,0,0,0,1,0
5275519-8377-84,90588377,normal,0.0013438614550977945,3.3596538e-05,0.0,0,0,0,1,1
3205594-7366-91,18527366,normal,0.0013423513155430555,3.3558783e-05,0.0,0,0,0,0,0
2450068-7425-84,18577425,normal,0.001342106843367219,3.355267e-05,0.0,0,0,0,0,0
1389317-1144-81,99581144,normal,0.0013414978748187423,3.3537446e-05,0.0,0,0,0,0,0
627201-1492-79,36481492,normal,0.0013391637476161122,3.3479093e-05,0.0,0,0,0,0,0
5710741-3734-89,46443734,normal,0.001337517285719514,3.3437933e-05,0.0,0,0,0,2,0
4471881-1144-85,99581144,normal,0.0013361162273213267,3.3402906e-05,0.0,0,0,0,0,0
4304489-7366-73,18527366,normal,0.0013359303120523691,3.3398257e-05,0.0,0,0,0,1,0
1865869-1185-83,52321185,normal,0.0013357773423194885,3.3394434e-05,0.0,0,0,0,1,0
3575019-9215-73,64939215,normal,0.0013355952687561512,3.3389882e-05,0.0,0,0,0,0,0
2347547-6274-84,19536274,normal,0.0013354627881199121,3.338657e-05,0.0,0,0,0,1,0
9770735-8132-85,36468132,normal,0.0013348337961360812,3.3370845e-05,0.0,0,0,0,1,0
3215983-9697-88,52669697,normal,0.0013344710459932685,3.3361775e-05,0.0,0,0,0,1,0
1683363-4974-82,59884974,normal,0.0013344481121748686,3.3361204e-05,0.0,0,0,0,0,0
5473617-6208-80,34756208,normal,0.0013330859364941716,3.332715e-05,0.0,0,0,0,0,0
3886074-4571-84,33414571,normal,0.0013319524005055428,3.329881e-05,0.0,0,0,0,1,0
1828308-1185-88,52321185,normal,0.0013303884770721197,3.3259712e-05,0.0,0,0,0,1,1
9913659-4575-81,91674575,normal,0.0013297352707013488,3.324338e-05,0.0,0,0,0,2,0
5267405-0257-93,60630257,normal,0.001329405466094613,3.3235137e-05,0.0,0,0,0,2,0
3492589-5754-85,94265754,normal,0.0013288325862959027,3.3220815e-05,0.0,0,0,0,2,0
3073901-9442-84,25209442,normal,0.0013286629691720009,3.3216573e-05,0.0,0,0,0,1,0
7087297-1866-73,65621866,normal,0.0013277546968311071,3.3193868e-05,0.0,0,0,0,0,0
9883341-4154-80,34034154,normal,0.0013273698277771473,3.3184246e-05,0.0,0,0,0,1,0
6262946-1274-91,12801274,normal,0.001326228491961956,3.3155713e-05,0.0,0,0,0,1,0
1065060-2332-88,27322332,normal,0.0013241078704595566,3.3102697e-05,0.0,0,0,0,1,0
285507-9892-82,75119892,normal,0.0013215383514761925,3.3038457e-05,0.0,0,0,0,0,0
7481677-6102-86,58536102,normal,0.0013204484712332487,3.3011213e-05,0.0,0,0,0,0,0
7209925-0357-88,95930357,normal,0.0013201577821746469,3.3003944e-05,0.0,0,0,0,1,1
7535710-8594-86,17528594,normal,0.0013201149413362145,3.3002874e-05,0.0,0,0,0,1,0
6432083-9108-89,75559108,normal,0.0013189723249524832,3.297431e-05,0.0,0,0,0,2,0
4408818-7464-82,37787464,normal,0.0013186465948820114,3.2966163e-05,0.0,0,0,0,2,0
4035978-0788-82,22270788,normal,0.0013180733658373356,3.2951833e-05,0.0,0,0,0,0,0
8571212-9410-76,34969410,normal,0.001315092551521957,3.2877313e-05,0.0,0,0,0,0,0
7789453-8377-81,90588377,normal,0.0013149119913578033,3.28728e-05,0.0,0,0,0,0,0
1368766-2210-68,36722210,normal,0.0013146812561899424,3.2867032e-05,0.0,0,0,0,0,0
4980841-9172-76,76949172,normal,0.0013140984810888767,3.2852462e-05,0.0,0,0,0,0,0
6647827-8936-80,37428936,normal,0.0013119709910824895,3.2799275e-05,0.0,0,0,0,1,0
994130-5867-87,82425867,normal,0.0013113569002598524,3.2783923e-05,0.0,0,0,0,1,0
7373049-3292-83,75583292,normal,0.0013107829727232456,3.2769574e-05,0.0,0,0,0,0,0
7064020-5122-81,84015122,normal,0.001308588543906808,3.2714714e-05,0.0,0,0,0,1,0
502781-0838-71,62090838,normal,0.0013064488302916288,3.266122e-05,0.0,0,0,0,0,0
9466752-9578-89,44739578,normal,0.0013062830548733473,3.2657077e-05,0.0,0,0,0,0,0
9564711-4218-75,66254218,normal,0.001305028097704053,3.2625703e-05,0.0,0,0,0,0,0
2795188-8594-80,17528594,normal,0.001303790370002389,3.259476e-05,0.0,0,0,0,3,0
7230591-3329-80,70183329,normal,0.0013032557908445597,3.2581396e-05,0.0,0,0,0,0,0
6835721-5396-86,95445396,normal,0.0013021850027143955,3.2554624e-05,0.0,0,0,0,0,0
9033014-6967-89,65756967,normal,0.0013002452906221151,3.2506134e-05,0.0,0,0,0,1,1
8436014-3292-82,75583292,normal,0.0012983197811990976,3.2457996e-05,0.0,0,0,0,0,0
534094-6903-68,81316903,normal,0.0012980462051928043,3.2451157e-05,0.0,0,0,0,0,0
6033743-4950-76,11324950,normal,0.0012977850856259465,3.2444626e-05,0.0,0,0,0,1,0
3296440-6967-82,65756967,normal,0.0012973124394193292,3.243281e-05,0.0,0,0,0,1,1
1566828-0357-90,95930357,normal,0.0012967978836968541,3.2419946e-05,0.0,0,0,0,1,0
3672714-1923-88,23191923,normal,0.0012960473541170359,3.2401185e-05,0.0,0,0,0,1,0
4773154-4572-87,15254572,normal,0.0012948688818141818,3.237172e-05,0.0,0,0,0,1,1
131512-5441-91,49965441,normal,0.0012944057816639543,3.2360145e-05,0.0,0,0,0,1,0
9264657-5970-86,76515970,normal,0.001292904489673674,3.2322612e-05,0.0,0,0,0,0,0
2981074-5754-91,94265754,normal,0.001291161053813994,3.2279026e-05,0.0,0,0,0,1,0
8693747-6054-83,83006054,normal,0.0012887043412774801,3.221761e-05,0.0,0,0,0,0,0
9799513-5386-81,90485386,normal,0.0012875017710030079,3.2187545e-05,0.0,0,0,0,0,0
2211274-6260-73,11176260,normal,0.001285525388084352,3.2138134e-05,0.0,0,0,0,0,0
2907574-5580-83,69605580,normal,0.0012849370250478387,3.2123426e-05,0.0,0,0,0,1,0
5224830-1885-86,24671885,normal,0.0012840158306062222,3.2100397e-05,0.0,0,0,0,0,0
2186580-6060-77,22986060,normal,0.001283981604501605,3.209954e-05,0.0,0,0,0,1,0
2961134-8936-90,37428936,normal,0.001283287419937551,3.2082185e-05,0.0,0,0,0,0,0
3519578-1211-71,30561211,normal,0.001282700221054256,3.2067506e-05,0.0,0,0,0,1,0
6747992-1545-84,64011545,normal,0.0012825570302084088,3.2063926e-05,0.0,0,0,0,0,0
8287673-0911-85,15830911,normal,0.0012820312986150384,3.2050782e-05,0.0,0,0,0,1,0
9220393-7550-89,95227550,normal,0.0012813236098736525,3.203309e-05,0.0,0,0,0,2,0
7834524-3321-83,57193321,normal,0.0012805858859792352,3.2014646e-05,0.0,0,0,0,1,0
7930594-4876-88,56944876,normal,0.0012788919266313314,3.1972297e-05,0.0,0,0,0,0,0
6239267-5893-70,63855893,normal,0.001276535214856267,3.191338e-05,0.0,0,0,0,2,0
6972926-5441-88,49965441,normal,0.0012759376550093293,3.1898442e-05,0.0,0,0,0,1,0
863873-7626-88,94527626,normal,0.0012752612819895148,3.1881533e-05,0.0,0,0,0,0,0
4059484-6533-77,84346533,normal,0.0012745282147079706,3.1863205e-05,0.0,0,0,0,0,0
472498-0788-91,22270788,normal,0.001273834379389882,3.184586e-05,0.0,0,0,0,1,0
7876597-2080-95,44102080,normal,0.001273801550269127,3.184504e-05,0.0,0,0,0,1,0
135258-9410-86,34969410,normal,0.0012736242497339845,3.1840606e-05,0.0,0,0,0,0,0
