sessionId,insuredId,persona,countryCode,city,month,sessionNumber,sessionStart,sessionEnd,startHour,endHour,dayOfWeek,isWeekend,firstAction,lastAction,firstRoute,lastRoute,totalEvents,totalDurationSeconds,avgInterActionSeconds,minInterActionSeconds,maxInterActionSeconds,uniqueActions,uniqueRoutes,uniqueIpsUsed,uniqueDevicesUsed,totalKOs,totalOKs,longestKoStreak,hasLogin,hasLogout,ipChanged,deviceChanged,totalDownloadActions,maxDownloadsIn2Minutes,pingPongCount,riskScoreMax,riskScoreAvg,endedAbruptly,is_anomaly,anomaly_event_count,primary_anomaly_type,anomaly_types,campaignIds,actionSequenceSignature,routeSequenceSignature
5525123-8132-69,36468132,contact_heavy,FR,Toulouse,2025-10,69,2025-10-20T18:26:50.000Z,2025-10-20T18:29:28.000Z,18,18,0,0,Connexion SSO,SSO Disconnect,login,logout,3,158,79.0,29,129,3,3,1,1,0,3,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > envoi d'une demande de résiliation > SSO Disconnect,login > resiliation > logout
1267532-9215-72,64939215,self_service,FR,Lille,2025-10,72,2025-10-20T18:28:18.000Z,2025-10-20T18:33:50.000Z,18,18,0,0,Connexion en tant que,SSO Disconnect,login,logout,3,332,166.0,45,287,3,3,2,1,1,2,1,1,1,1,0,1,1,0,50,33.33,0,1,3,geo_jump,"[""geo_jump""]",[],Connexion en tant que > Envoi d'un document > SSO Disconnect,login > documents > logout
6826514-4040-70,58984040,admin_delegated,DE,Munich,2025-10,70,2025-10-20T18:36:45.000Z,2025-10-20T19:07:16.000Z,18,19,0,0,Connexion en tant que,SSO Disconnect,login,logout,5,1831,457.75,48,881,5,4,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],"Connexion en tant que > Changer les coordonnées bancaire > Changer les coordonnées bancaire, changement de RIB pour les cotisations > Changer l'organisme de rattachement sécu. Social > SSO Disconnect",login > banking > banking > preferences > logout
7946146-8688-68,76588688,admin_delegated,FR,Lille,2025-10,68,2025-10-21T07:51:02.000Z,2025-10-21T08:06:44.000Z,7,8,1,0,Connexion,Déconnexion,login,logout,5,942,235.5,14,525,4,3,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Changer l'organisme de rattachement sécu. Social > Changer l'organisme de rattachement sécu. Social > Déconnexion,login > login > beneficiaries > beneficiaries > logout
7162642-3292-73,75583292,admin_delegated,DE,Berlin,2025-10,73,2025-10-21T07:56:35.000Z,2025-10-21T08:07:05.000Z,7,8,1,0,Connexion en tant que,SSO Disconnect,login,logout,4,630,210.0,36,351,4,3,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion en tant que > Signature électronique d'un mandat sepa > Changer l'organisme de rattachement sécu. Social > SSO Disconnect,login > beneficiaries > beneficiaries > logout
4795959-6533-73,84346533,contact_heavy,ES,Barcelona,2025-10,73,2025-10-21T07:58:14.000Z,2025-10-21T08:09:15.000Z,7,8,1,0,Connexion,Déconnexion,login,logout,4,661,220.33,39,347,4,3,1,1,1,3,1,1,1,0,0,0,0,0,10,2.5,0,0,0,normal,[],[],Connexion > demander un renvoi par mail d'échéancier > Envoi d'une réclamation > Déconnexion,login > claims > claims > logout
3849165-9232-70,26009232,admin_delegated,BE,Antwerp,2025-10,70,2025-10-21T08:00:46.000Z,2025-10-21T08:04:14.000Z,8,8,1,0,Connexion en tant que,SSO Disconnect,login,logout,3,208,104.0,53,155,3,3,1,1,0,3,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion en tant que > Renvoi carte TP papier > SSO Disconnect,login > preferences > logout
5560614-7738-75,58497738,frequent_checker,FR,Lille,2025-10,75,2025-10-21T08:02:29.000Z,2025-10-21T08:28:16.000Z,8,8,1,0,Changer ses informations personnel,SSO Disconnect,personal_info,logout,4,1547,515.67,310,738,3,3,1,1,2,2,1,0,1,0,0,0,0,1,25,20.0,0,1,4,skip_login,"[""skip_login""]",[],Changer ses informations personnel > Signature électronique d'un mandat sepa > Changer ses informations personnel > SSO Disconnect,personal_info > banking > personal_info > logout
4413763-1545-76,64011545,self_service,FR,Nantes,2025-10,76,2025-10-21T08:07:03.000Z,2025-10-21T08:24:17.000Z,8,8,1,0,Connexion,Déconnexion,login,logout,8,1034,147.71,27,245,8,5,1,1,0,8,0,1,1,0,0,2,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Partager un justificatif du PACS > Envoi d'un document > Exporter remboursement > Télécharger le certificat d'adhésion > Changement de Mot de passe > Déconnexion,login > login > documents > documents > refunds > refunds > personal_info > logout
8054007-1492-72,36481492,contact_heavy,IT,Bologna,2025-10,72,2025-10-21T08:07:11.000Z,2025-10-21T08:13:54.000Z,8,8,1,0,Connexion,Déconnexion,login,logout,4,403,134.33,56,237,4,4,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > demander un renvoi par mail d'échéancier > Envoi d'un message > Déconnexion,login > claims > contact_general > logout
6754895-1807-79,20101807,frequent_checker,FR,Lyon,2025-10,79,2025-10-21T08:14:17.000Z,2025-10-21T08:33:56.000Z,8,8,1,0,Connexion,Déconnexion,login,logout,7,1179,196.5,40,431,5,4,1,1,0,7,0,1,1,0,0,2,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Exporter remboursement > Exporter remboursement > Envoi d'un document > Envoi d'un document > Déconnexion,login > login > refunds > refunds > documents > documents > logout
5175864-4154-67,34034154,admin_delegated,NL,Amsterdam,2025-10,67,2025-10-21T08:23:14.000Z,2025-10-21T08:34:07.000Z,8,8,1,0,Connexion en tant que,SSO Disconnect,login,logout,4,653,217.67,27,313,4,4,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],"Connexion en tant que > Changer les coordonnées bancaire, changement de RIB pour les cotisations > Partager un justificatif du PACS > SSO Disconnect",login > banking > documents > logout
5258820-2180-75,94762180,admin_delegated,FR,Paris,2025-10,75,2025-10-21T08:23:37.000Z,2025-10-21T08:56:08.000Z,8,8,1,0,Connexion en tant que,SSO Disconnect,login,logout,7,1951,325.17,15,703,5,4,1,1,0,7,0,1,1,0,0,1,1,1,0,0.0,0,0,0,normal,[],[],Connexion en tant que > Signature électronique d'un mandat sepa > Signature électronique d'un mandat sepa > Envoi d'un document > Signature électronique d'un mandat sepa > Changer l'organisme de rattachement sécu. Social > SSO Disconnect,login > beneficiaries > beneficiaries > documents > beneficiaries > beneficiaries > logout
3803056-0788-71,22270788,admin_delegated,ES,Seville,2025-10,71,2025-10-21T08:29:21.000Z,2025-10-21T08:39:37.000Z,8,8,1,0,Connexion,Déconnexion,login,logout,5,616,154.0,39,350,5,3,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Signature électronique d'un mandat sepa > Changer les coordonnées bancaire > Déconnexion,login > login > banking > banking > logout
3919481-4484-76,95874484,admin_delegated,FR,Lyon,2025-10,76,2025-10-21T08:30:19.000Z,2025-10-21T08:45:07.000Z,8,8,1,0,Connexion en tant que,SSO Disconnect,login,logout,4,888,296.0,10,528,4,3,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion en tant que > Changer l'organisme de rattachement sécu. Social > Signature électronique d'un mandat sepa > SSO Disconnect,login > beneficiaries > beneficiaries > logout
2954600-3375-76,68033375,self_service,FR,Toulouse,2025-10,76,2025-10-21T08:31:39.000Z,2025-10-21T08:52:40.000Z,8,8,1,0,Connexion,Déconnexion,login,logout,7,1261,210.17,35,533,7,4,1,1,0,7,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],"Connexion > Validation MFA > Changer les coordonnées bancaire, changement de RIB pour les cotisations > Changer les coordonnées bancaire > Télécharger le certificat d'adhésion > Exporter remboursement > Déconnexion",login > login > banking > banking > refunds > refunds > logout
9897490-0240-72,69040240,self_service,FR,Bordeaux,2025-10,72,2025-10-21T08:35:31.000Z,2025-10-21T08:37:17.000Z,8,8,1,0,Connexion,Déconnexion,login,logout,11,106,10.6,2,15,4,4,1,1,4,7,3,1,1,0,0,4,4,7,40,20.0,0,1,11,ping_pong_loop,"[""ping_pong_loop""]",[],Connexion > Contactez nous : via message (Ma carte tiers-payant) > Envoi carte TP par mail > Contactez nous : via message (Ma carte tiers-payant) > Envoi carte TP par mail > Contactez nous : via message (Ma carte tiers-payant) > Envoi carte TP par mail > Contactez nous : via message (Ma carte tiers-payant) > Envoi carte TP par mail > Contactez nous : via message (Ma carte tiers-payant) > Déconnexion,login > contact_general > tp_card > contact_general > tp_card > contact_general > tp_card > contact_general > tp_card > contact_general > logout
4807374-6953-72,84526953,frequent_checker,FR,Bordeaux,2025-10,72,2025-10-21T08:36:33.000Z,2025-10-21T08:41:50.000Z,8,8,1,0,Connexion SSO,SSO Disconnect,login,logout,6,317,63.4,37,95,6,4,1,1,0,6,0,1,1,0,0,3,3,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Exporter remboursement > Télécharger un décompte > Téléchargement carte TP > Téléchargement de la carte de tiers payant > SSO Disconnect,login > refunds > refunds > tp_card > tp_card > logout
415058-0911-74,15830911,frequent_checker,FR,Toulouse,2025-10,74,2025-10-21T08:42:30.000Z,2025-10-21T08:46:40.000Z,8,8,1,0,Connexion,Déconnexion,login,logout,5,250,62.5,48,94,4,3,1,1,0,5,0,1,1,0,0,2,2,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Téléchargement de la carte de tiers payant > Téléchargement de la carte de tiers payant > Déconnexion,login > login > tp_card > tp_card > logout
7456861-4123-69,20704123,admin_delegated,FR,Toulouse,2025-10,69,2025-10-21T08:43:36.000Z,2025-10-21T09:20:54.000Z,8,9,1,0,Connexion en tant que,SSO Disconnect,login,logout,7,2238,373.0,46,605,5,4,1,1,0,7,0,1,1,0,0,0,0,1,0,0.0,0,0,0,normal,[],[],Connexion en tant que > Signature électronique d'un mandat sepa > Signature électronique d'un mandat sepa > Changer les coordonnées bancaire > Signature électronique d'un mandat sepa > Changer l'organisme de rattachement sécu. Social > SSO Disconnect,login > beneficiaries > beneficiaries > banking > beneficiaries > beneficiaries > logout
4974942-4123-68,20704123,admin_delegated,FR,Toulouse,2025-10,68,2025-10-21T08:44:23.000Z,2025-10-21T09:03:28.000Z,8,9,1,0,Connexion,Déconnexion,login,logout,5,1145,286.25,44,680,5,4,1,1,0,5,0,1,1,0,0,2,2,0,0,0.0,0,0,0,normal,[],[],Connexion > Envoi d'un document > Ouverture d'un document contractuel > Signature électronique d'un mandat sepa > Déconnexion,login > documents > documents > beneficiaries > logout
5114574-7366-77,18527366,new_user,FR,Lille,2025-10,77,2025-10-21T08:45:42.000Z,2025-10-21T08:50:32.000Z,8,8,1,0,Connexion,Déconnexion,login,logout,5,290,72.5,26,108,5,4,1,1,0,5,0,1,1,0,0,2,2,0,0,0.0,0,0,0,normal,[],[],Connexion > Partager un justificatif du PACS > Renvoi carte TP papier > Téléchargement carte TP > Déconnexion,login > documents > tp_card > tp_card > logout
4429405-6730-75,35396730,admin_delegated,NL,Utrecht,2025-10,75,2025-10-21T08:48:30.000Z,2025-10-21T23:37:54.000Z,8,23,1,0,Connexion SSO,Ouverture d'un document contractuel,login,documents,5,53364,13341.0,18,19038,2,2,1,1,1,4,1,1,0,0,0,4,1,0,20,12.0,1,1,5,zombie_session,"[""zombie_session""]",[],Connexion SSO > Ouverture d'un document contractuel > Ouverture d'un document contractuel > Ouverture d'un document contractuel > Ouverture d'un document contractuel,login > documents > documents > documents > documents
6186307-1451-68,19911451,new_user,FR,Toulouse,2025-10,68,2025-10-21T08:48:47.000Z,2025-10-21T08:54:35.000Z,8,8,1,0,Connexion,Déconnexion,login,logout,4,348,116.0,49,180,4,4,1,1,0,4,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Partager un justificatif du PACS > Téléchargement de la carte de tiers payant > Déconnexion,login > documents > tp_card > logout
487419-9061-71,55149061,self_service,NL,Amsterdam,2025-10,71,2025-10-21T08:55:38.000Z,2025-10-21T09:05:56.000Z,8,9,1,0,Connexion SSO,SSO Disconnect,login,logout,4,618,206.0,59,314,4,3,1,1,0,4,0,1,1,0,0,2,1,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Envoi d'un document > Ouverture d'un document contractuel > SSO Disconnect,login > documents > documents > logout
3324329-9108-75,75559108,frequent_checker,NL,Amsterdam,2025-10,75,2025-10-21T09:01:49.000Z,2025-10-21T09:07:47.000Z,9,9,1,0,Connexion SSO,SSO Disconnect,login,logout,3,358,179.0,16,342,3,3,1,1,0,3,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Envoi d'un document > SSO Disconnect,login > documents > logout
503317-0667-66,65770667,admin_delegated,FR,Bordeaux,2025-10,66,2025-10-21T10:10:19.000Z,2025-10-21T10:27:02.000Z,10,10,1,0,Connexion en tant que,SSO Disconnect,login,logout,5,1003,250.75,24,688,5,4,1,1,0,5,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],"Connexion en tant que > Ouverture d'un document contractuel > Partager un justificatif du PACS > Changer les coordonnées bancaire, changement de RIB pour les cotisations > SSO Disconnect",login > documents > documents > banking > logout
1734247-8669-77,11358669,self_service,FR,Lille,2025-10,77,2025-10-21T10:18:08.000Z,2025-10-21T10:43:14.000Z,10,10,1,0,Connexion,Déconnexion,login,logout,5,1506,376.5,29,798,5,4,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Changer ses informations personnel > Changement de Mot de passe > Signature électronique d'un mandat sepa > Déconnexion,login > personal_info > personal_info > banking > logout
312871-4974-72,59884974,admin_delegated,FR,Bordeaux,2025-10,72,2025-10-21T10:32:28.000Z,2025-10-21T10:40:00.000Z,10,10,1,0,Connexion SSO,SSO Disconnect,login,logout,3,452,226.0,20,432,3,3,1,1,1,2,1,1,1,0,0,0,0,0,10,3.33,0,0,0,normal,[],[],Connexion SSO > Partager un justificatif du PACS > SSO Disconnect,login > documents > logout
9015982-1632-77,97381632,frequent_checker,FR,Lille,2025-10,77,2025-10-21T10:46:56.000Z,2025-10-21T10:50:53.000Z,10,10,1,0,Connexion,Déconnexion,login,logout,4,237,79.0,32,151,4,3,1,1,0,4,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Télécharger le certificat d'adhésion > Déconnexion,login > login > refunds > logout
4431154-1885-69,24671885,frequent_checker,IT,Bologna,2025-10,69,2025-10-21T10:50:17.000Z,2025-10-21T11:06:24.000Z,10,11,1,0,Connexion,Déconnexion,login,logout,6,967,193.4,35,526,6,6,2,2,0,6,0,1,1,1,1,1,1,0,65,37.5,0,1,6,impossible_device_switch,"[""impossible_device_switch""]",[],Connexion > envoi d'une demande de résiliation > Envoi carte TP par mail > Changer l'organisme de rattachement sécu. Social > Exporter remboursement > Déconnexion,login > resiliation > preferences > beneficiaries > refunds > logout
9012039-5947-75,10045947,self_service,FR,Paris,2025-10,75,2025-10-21T12:03:22.000Z,2025-10-21T12:17:36.000Z,12,12,1,0,Connexion,Déconnexion,login,logout,4,854,284.67,25,565,3,3,1,1,1,3,1,1,1,0,0,0,0,0,10,2.5,0,0,0,normal,[],[],Connexion > Changer ses informations personnel > Changer ses informations personnel > Déconnexion,login > personal_info > personal_info > logout
6487922-1885-71,24671885,frequent_checker,IT,Bologna,2025-10,71,2025-10-21T12:04:05.000Z,2025-10-21T12:09:03.000Z,12,12,1,0,Connexion SSO,SSO Disconnect,login,logout,4,298,99.33,23,154,4,3,1,1,0,4,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Exporter remboursement > Télécharger un décompte > SSO Disconnect,login > refunds > refunds > logout
9454570-7622-66,10437622,contact_heavy,IT,Bologna,2025-10,66,2025-10-21T12:06:26.000Z,2025-10-21T12:08:17.000Z,12,12,1,0,Connexion,Déconnexion,login,logout,4,111,37.0,10,70,4,3,1,1,0,4,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Envoi d'un document > Déconnexion,login > login > documents > logout
3354697-0838-73,62090838,admin_delegated,PT,Porto,2025-10,73,2025-10-21T12:12:24.000Z,2025-10-21T12:55:39.000Z,12,12,1,0,Connexion SSO,SSO Disconnect,login,logout,7,2595,432.5,48,891,5,4,1,1,0,7,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],"Connexion SSO > Signature électronique d'un mandat sepa > Changer les coordonnées bancaire, changement de RIB pour les remboursements > Changer les coordonnées bancaire, changement de RIB pour les remboursements > Changer l'organisme de rattachement sécu. Social > Changer l'organisme de rattachement sécu. Social > SSO Disconnect",login > banking > banking > banking > beneficiaries > beneficiaries > logout
7598478-4717-71,86054717,frequent_checker,FR,Paris,2025-10,71,2025-10-21T12:31:13.000Z,2025-10-21T12:43:07.000Z,12,12,1,0,Connexion,Déconnexion,login,logout,5,714,178.5,20,415,5,4,1,1,0,5,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Changement de Mot de passe > Changer ses informations personnel > Téléchargement de la carte de tiers payant > Déconnexion,login > personal_info > personal_info > tp_card > logout
6239267-5893-70,63855893,self_service,FR,Paris,2025-10,70,2025-10-21T12:37:25.000Z,2025-10-21T12:50:21.000Z,12,12,1,0,Connexion,Déconnexion,login,logout,6,776,155.2,22,442,6,4,1,1,0,6,0,1,1,0,0,2,2,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Exporter remboursement > Télécharger le certificat d'adhésion > Envoi d'un document > Déconnexion,login > login > refunds > refunds > documents > logout
7329869-3292-75,75583292,admin_delegated,DE,Berlin,2025-10,75,2025-10-21T12:37:58.000Z,2025-10-21T13:09:19.000Z,12,13,1,0,Connexion en tant que,SSO Disconnect,login,logout,6,1881,376.2,22,681,4,4,1,1,0,6,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],"Connexion en tant que > Changer l'organisme de rattachement sécu. Social > Changer l'organisme de rattachement sécu. Social > Changer les coordonnées bancaire, changement de RIB pour les cotisations > Changer les coordonnées bancaire, changement de RIB pour les cotisations > SSO Disconnect",login > beneficiaries > beneficiaries > banking > banking > logout
955547-7472-73,49677472,admin_delegated,FR,Paris,2025-10,73,2025-10-21T12:47:44.000Z,2025-10-21T12:57:10.000Z,12,12,1,0,Connexion,Déconnexion,login,logout,6,566,113.2,29,195,5,4,1,1,1,5,1,1,1,0,0,1,1,1,10,1.67,0,0,0,normal,[],[],Connexion > Validation MFA > Changer l'organisme de rattachement sécu. Social > Envoi carte TP par mail > Changer l'organisme de rattachement sécu. Social > Déconnexion,login > login > beneficiaries > preferences > preferences > logout
4345560-2112-70,85582112,frequent_checker,FR,Nantes,2025-10,70,2025-10-21T12:49:01.000Z,2025-10-21T12:55:33.000Z,12,12,1,0,Connexion,Déconnexion,login,logout,5,392,98.0,26,263,5,3,1,1,0,5,0,1,1,0,0,2,2,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Envoi d'un document > Ouverture d'un document contractuel > Déconnexion,login > login > documents > documents > logout
2666377-8451-72,59358451,admin_delegated,FR,Toulouse,2025-10,72,2025-10-21T12:54:15.000Z,2025-10-21T13:08:55.000Z,12,13,1,0,Connexion en tant que,SSO Disconnect,login,logout,4,880,293.33,59,467,4,4,1,1,0,4,0,1,1,0,0,1,1,0,0,0.0,0,0,0,normal,[],[],Connexion en tant que > Envoi d'un document > Changer l'organisme de rattachement sécu. Social > SSO Disconnect,login > documents > beneficiaries > logout
7479237-4974-70,59884974,admin_delegated,FR,Bordeaux,2025-10,70,2025-10-21T12:54:36.000Z,2025-10-21T13:11:37.000Z,12,13,1,0,Connexion,Déconnexion,login,logout,5,1021,255.25,34,555,4,3,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Changer l'organisme de rattachement sécu. Social > Changer l'organisme de rattachement sécu. Social > Déconnexion,login > login > beneficiaries > beneficiaries > logout
3522361-5732-74,11185732,new_user,FR,Marseille,2025-10,74,2025-10-21T13:07:43.000Z,2025-10-21T13:17:50.000Z,13,13,1,0,Connexion SSO,SSO Disconnect,login,logout,3,607,303.5,55,552,3,3,1,1,0,3,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Changement de Mot de passe > SSO Disconnect,login > personal_info > logout
633882-8669-76,11358669,self_service,FR,Lille,2025-10,76,2025-10-21T14:49:59.000Z,2025-10-21T15:03:19.000Z,14,15,1,0,Connexion,Déconnexion,login,logout,6,800,160.0,12,417,6,4,1,1,1,5,1,1,1,0,0,1,1,0,10,1.67,0,0,0,normal,[],[],Connexion > Validation MFA > Changer ses informations personnel > Envoi d'un document > Partager un justificatif du PACS > Déconnexion,login > login > personal_info > documents > documents > logout
4080565-8132-75,36468132,contact_heavy,FR,Toulouse,2025-10,75,2025-10-21T14:53:42.000Z,2025-10-21T14:59:18.000Z,14,14,1,0,Connexion,Déconnexion,login,logout,5,336,84.0,47,142,4,3,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Partager un justificatif du PACS > Partager un justificatif du PACS > Déconnexion,login > login > documents > documents > logout
7007732-6102-72,58536102,admin_delegated,FR,Bordeaux,2025-10,72,2025-10-21T14:54:13.000Z,2025-10-21T14:54:24.000Z,14,14,1,0,Connexion en tant que,SSO Disconnect,login,logout,2,11,11.0,11,11,2,2,1,1,0,2,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion en tant que > SSO Disconnect,login > logout
5466401-0667-68,65770667,admin_delegated,FR,Bordeaux,2025-10,68,2025-10-21T17:24:20.000Z,2025-10-21T17:53:06.000Z,17,17,1,0,Connexion SSO,SSO Disconnect,login,logout,5,1726,431.5,51,610,3,3,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion SSO > Signature électronique d'un mandat sepa > Signature électronique d'un mandat sepa > Signature électronique d'un mandat sepa > SSO Disconnect,login > beneficiaries > beneficiaries > beneficiaries > logout
3683469-5543-70,44445543,admin_delegated,IT,Rome,2025-10,70,2025-10-21T17:25:45.000Z,2025-10-21T17:27:21.000Z,17,17,1,0,Connexion en tant que,SSO Disconnect,login,logout,10,96,10.67,4,15,4,4,1,1,3,7,1,1,1,0,0,0,0,6,40,18.0,0,1,10,ping_pong_loop,"[""ping_pong_loop""]",[],Connexion en tant que > Contactez nous : via message (Ma carte tiers-payant) > Exporter remboursement > Contactez nous : via message (Ma carte tiers-payant) > Exporter remboursement > Contactez nous : via message (Ma carte tiers-payant) > Exporter remboursement > Contactez nous : via message (Ma carte tiers-payant) > Exporter remboursement > SSO Disconnect,login > contact_general > refunds > contact_general > refunds > contact_general > refunds > contact_general > refunds > logout
5990311-3444-72,86943444,admin_delegated,ES,Barcelona,2025-10,72,2025-10-21T17:33:17.000Z,2025-10-21T17:57:49.000Z,17,17,1,0,Connexion,Déconnexion,login,logout,6,1472,294.4,19,799,5,4,1,1,0,6,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Changer l'organisme de rattachement sécu. Social > Changer l'organisme de rattachement sécu. Social > Changer les coordonnées bancaire > Déconnexion,login > login > beneficiaries > beneficiaries > banking > logout
5362305-8525-79,54138525,admin_delegated,FR,Lille,2025-10,79,2025-10-21T17:36:59.000Z,2025-10-21T17:49:34.000Z,17,17,1,0,Connexion,Déconnexion,login,logout,4,755,251.67,57,561,3,3,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Signature électronique d'un mandat sepa > Signature électronique d'un mandat sepa > Déconnexion,login > beneficiaries > beneficiaries > logout
8968957-8814-76,31498814,new_user,BE,Liège,2025-10,76,2025-10-21T17:38:44.000Z,2025-10-21T17:42:36.000Z,17,17,1,0,Connexion,Déconnexion,login,logout,4,232,77.33,47,98,3,3,1,1,0,4,0,1,1,0,0,2,2,0,0,0.0,0,0,0,normal,[],[],Connexion > Téléchargement carte TP > Téléchargement carte TP > Déconnexion,login > tp_card > tp_card > logout
6082703-3321-71,57193321,frequent_checker,FR,Paris,2025-10,71,2025-10-21T17:41:08.000Z,2025-10-21T17:45:59.000Z,17,17,1,0,Connexion,Déconnexion,login,logout,5,291,72.75,29,128,5,3,1,1,0,5,0,1,1,0,0,2,1,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Télécharger le certificat d'adhésion > Télécharger un décompte > Déconnexion,login > login > refunds > refunds > logout
1165626-9559-77,46409559,frequent_checker,IT,Rome,2025-10,77,2025-10-21T17:47:21.000Z,2025-10-21T17:48:53.000Z,17,17,1,0,Connexion SSO,SSO Disconnect,login,logout,18,92,5.41,3,9,6,4,1,1,7,11,2,1,1,0,0,16,16,2,85,43.61,0,1,18,data_exfiltration,"[""data_exfiltration""]",[],Connexion SSO > Télécharger un décompte > Télécharger le certificat d'adhésion > Téléchargement de la carte de tiers payant > Télécharger le certificat d'adhésion > Renvoi carte TP papier > Téléchargement de la carte de tiers payant > Téléchargement de la carte de tiers payant > Télécharger un décompte > Télécharger un décompte > Télécharger le certificat d'adhésion > Téléchargement de la carte de tiers payant > Renvoi carte TP papier > Renvoi carte TP papier > Télécharger un décompte > Téléchargement de la carte de tiers payant > Télécharger un décompte > SSO Disconnect,login > refunds > refunds > tp_card > refunds > tp_card > tp_card > tp_card > refunds > refunds > refunds > tp_card > tp_card > tp_card > refunds > tp_card > refunds > logout
2736023-2210-69,36722210,contact_heavy,FR,Lyon,2025-10,69,2025-10-21T17:55:53.000Z,2025-10-21T18:08:00.000Z,17,18,1,0,Connexion,Déconnexion,login,logout,5,727,181.75,13,447,5,3,1,1,0,5,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion > Validation MFA > Envoi d'une réclamation > demander un renvoi par mail d'échéancier > Déconnexion,login > login > claims > claims > logout
599753-9885-67,93739885,admin_delegated,FR,Bordeaux,2025-10,67,2025-10-21T17:59:05.000Z,2025-10-21T18:16:22.000Z,17,18,1,0,Connexion en tant que,SSO Disconnect,login,logout,4,1037,345.67,56,513,3,3,1,1,0,4,0,1,1,0,0,0,0,0,0,0.0,0,0,0,normal,[],[],Connexion en tant que > Changer l'organisme de rattachement sécu. Social > Changer l'organisme de rattachement sécu. Social > SSO Disconnect,login > beneficiaries > beneficiaries > logout
9243629-9065-73,27499065,new_user,IT,Bologna,2025-10,73,2025-10-21T18:03:04.000Z,2025-10-21T18:13:46.000Z,18,18,1,0,Connexion,Déconnexion,login,logout,5,642,160.5,12,380,5,3,1,1,1,4,1,1,1,0,0,0,0,0,10,2.0,0,0,0,normal,[],[],Connexion > Validation MFA > Changement de Mot de passe > Changer ses informations personnel > Déconnexion,login > login > personal_info > personal_info > logout
7201501-5580-73,69605580,contact_heavy,FR,Toulouse,2025-10,73,2025-10-21T18:04:08.000Z,2025-10-21T18:08:11.000Z,18,18,1,0,Connexion,Déconnexion,login,logout,6,243,48.6,18,111,6,3,1,1,1,5,1,1,1,0,0,0,0,0,10,1.67,0,0,0,normal,[],[],Connexion > Sélection email MFA > Régénération code MFA > Validation MFA > Partager un justificatif du PACS > Déconnexion,login > login > login > login > documents > logout
